"","lon","lat","address"
"2412",6.348243,45.409631,"73130 saint-françois-longchamp, france"
"2413",6.404084,45.255932,"73870 saint-julien-mont-denis, france"
"2414",6.315686,45.366085,"73130 saint-martin-sur-la-chambre, france"
"2415",6.265621,45.392198,"73660 saint-rémy-de-maurienne, france"
"2416",5.843986,45.56829,"saint-sulpice, france"
"2417",6.074804,45.458019,"villaroux, france"
"2418",6.139093,45.944649,"74370 argonay, france"
"2419",5.959078,46.035497,"74270 chaumont, france"
"2420",5.895131,46.0641,"74270 clarafond-arcine, france"
"2421",5.9056561,45.9445188,"74150 crempigny-bonneguête, france"
"2422",5.8507466,45.9592788,"74910 seyssel, france"
"2423",5.8905383,45.9381396,"74150 val-de-fier, france"
"2424",5.928316,45.927982,"74150 versonnex, france"
"2425",6.0213089,45.816842,"74540 alby-sur-chéran, france"
"2426",6.037014,45.845004,"74540 chapeiry, france"
"2427",6.363703,45.797007,"74230 le bouchet-mont-charvin, france"
"2428",6.1239605,45.8400311,"74320 leschaux, france"
"2429",6.018945,45.836905,"74540 saint-sylvestre, france"
"2430",6.60754,45.918047,"74700 cordon, france"
"2431",6.6330857,45.8783335,"74120 demi-quartier, france"
"2432",6.3968109,46.000847,"74130 le petit-bornand-les-glières, france"
"2433",6.534832,46.0110249,"74950 le reposoir, france"
"2434",6.613567,46.072713,"74300 saint-sigismond, france"
"2435",6.223001,46.194109,"ambilly, france"
"2436",6.319992,46.168183,"74380 bonne, france"
"2437",6.144852,46.141043,"74160 collonges-sous-salève, france"
"2438",6.36696,46.060761,"74800 saint-pierre-en-faucigny, france"
"2439",5.961197,46.068077,"savigny, france"
"2440",6.426859,46.355143,"74200 anthy-sur-léman, france"
"2441",6.530689,46.256606,"74470 bellevaux, france"
"2442",6.37031,46.264451,"74890 bons-en-chablais, france"
"2443",6.8598269,46.0992829,"74740 sixt-fer-à-cheval, france"
"2444",6.696968,46.390727,"74500 thollon-les-mémises, france"
"2445",1.186045,49.403731,"franqueville-saint-pierre, france"
"2446",1.2434019,49.367969,"76520 la neuville-chant-d'oisel, france"
"2447",1.133715,49.341038,"76520 les authieux-sur-le-port-saint-ouen, france"
"2448",1.183726,49.467628,"76160 roncherolles-sur-le-vivier, france"
"2449",1.0392141,49.3758897,"76650 petit-couronne, france"
"2450",1.043877,49.636623,"beautot, france"
"2451",1.004673,49.563941,"fresquiennes, france"
"2452",0.713459,49.571223,"louvetot, france"
"2453",0.722477,49.555074,"76490 maulévrier-sainte-gertrude, france"
"2454",0.684792,49.4903199,"76940 vatteville-la-rue, france"
"2455",0.499157,49.614464,"76210 rouville, france"
"2456",0.6000762,49.5729511,"trouville, france"
"2457",0.391991,49.663342,"76110 bretteville-du-grand-caux, france"
"2458",0.266525,49.666665,"76280 cuverville, france"
"2459",0.1834909,49.561762,"fontenay, france"
"2460",0.151772,49.617553,"76280 heuqueville, france"
"2461",0.527281,49.801976,"76540 sassetot-le-mauconduit, france"
"2462",0.347454,49.6688479,"sausseuzemare-en-caux, france"
"2463",0.6609699,49.696052,"ancourteville-sur-héricourt, france"
"2464",0.970831,49.652521,"76760 ancretiéville-saint-victor, france"
"2465",0.785035,49.780028,"76740 anglesqueville-la-bras-long, france"
"2466",1.1196014,49.7214885,"76720 auffay, france"
"2467",1.0131798,49.7377925,"76890 beauval-en-caux, france"
"2468",0.873591,49.762924,"76560 bretteville-saint-laurent, france"
"2469",0.587754,49.813714,"76450 butot-vénesville, france"
"2470",1.026777,49.70535,"76890 calleville-les-deux-églises, france"
"2471",0.762103,49.839106,"76460 gueutteville-les-grès, france"
"2472",1.083015,49.632777,"76690 la houssaye-béranger, france"
"2473",1.080581,49.606902,"76690 le bocasse, france"
"2474",1.0764339,49.5466366,"76710 montville, france"
"2475",0.963637,49.704178,"76890 val-de-saâne, france"
"2476",1.0920399,49.694566,"76890 vassonville, france"
"2477",0.712516,49.738996,"veauville-lès-quelles, france"
"2478",0.954487,49.9054069,"76119 sainte-marguerite-sur-mer, france"
"2479",1.568073,49.827011,"76340 aubermesnil-aux-érables, france"
"2480",1.356694,49.519812,"boissay, france"
"2481",1.520412,49.812026,"76270 callengeville, france"
"2482",1.636005,49.69308,"76390 conteville, france"
"2483",1.394544,49.459677,"croisy-sur-andelle, france"
"2484",1.6579,49.532563,"76220 dampierre-en-bray, france"
"2485",1.704036,49.570358,"doudeauville, france"
"2486",1.69723,49.460944,"76220 ernemont-la-villette, france"
"2487",1.435865,49.5369839,"76780 la chapelle-saint-ouen, france"
"2488",1.441897,49.466749,"76780 la haye, france"
"2489",1.628891,49.787645,"76390 landes-vieilles-et-neuves, france"
"2490",1.721817,49.52165,"76220 molagnies, france"
"2491",1.666386,49.438913,"76220 montroty, france"
"2492",1.363928,49.6442989,"76680 neufbosc, france"
"2493",1.717378,49.422244,"76220 neuf-marché, france"
"2494",1.433439,49.653919,"76440 sainte-geneviève, france"
"2495",1.298282,49.638967,"76680 saint-martin-osmonville, france"
"2496",1.666641,49.6089119,"76440 saint-michel-d'halescourt, france"
"2497",2.565299,48.414053,"77630 arbonne-la-forêt, france"
"2498",2.532939,48.4605109,"77930 cély, france"
"2499",2.634831,48.515451,"77190 dammarie-lès-lys, france"
"2500",2.555278,48.475655,"77930 perthes, france"
"2501",2.5242532,48.5361561,"77310 saint-fargeau-ponthierry, france"
"2502",2.4764565,48.1392779,"beaumont-du-gâtinais, france"
"2503",2.901267,48.237581,"77710 lorrez-le-bocage-préaux, france"
"2504",2.609734,48.142658,"77570 mondreville, france"
"2505",2.9024899,48.264973,"77710 saint-ange-le-viel, france"
"2506",2.984569,48.365207,"77130 cannes-écluse, france"
"2507",3.0550069,48.408927,"courcelles-en-bassée, france"
"2508",2.8475641,48.4086099,"77670 vernou-la-celle-sur-seine, france"
"2509",3.1924106,48.6800413,"77970 bannost-villegagnon, france"
"2510",3.4163761,48.5983632,"77560 beauchery-saint-martin, france"
"2511",2.9311254,48.6769308,"77540 bernay-vilbert, france"
"2512",3.123497,48.4779709,"77520 donnemarie-dontilly, france"
"2513",3.38993,48.774747,"77320 la chapelle-moutils, france"
"2514",3.4870317,48.6163102,"louan-villegruis-fontaine, france"
"2515",2.9619549,48.7012492,"77540 bernay-vilbert, france"
"2516",3.3243473,48.7366017,"77320 saint-mars-vieux-maisons, france"
"2517",3.336186,48.7784199,"77320 saint-martin-des-champs, france"
"2518",3.232405,48.792109,"77320 saint-rémy-la-vanne, france"
"2519",2.910674,48.857397,"77580 crécy-la-chapelle, france"
"2520",3.180747,49.002132,"sainte-aulde, france"
"2521",2.960435,48.8859009,"77580 sancy, france"
"2522",2.838324,48.973767,"77124 chauconin-neufmontiers, france"
"2523",2.97453,49.007185,"77440 congis-sur-thérouanne, france"
"2524",3.1063957,49.0905608,"77840 coulombs-en-valois, france"
"2525",2.748872,49.028359,"77230 montgé-en-goële, france"
"2526",2.736783,48.855923,"chanteloup-en-brie, france"
"2527",2.716324,48.856193,"77600 conches-sur-gondoire, france"
"2528",2.7080427,48.8231099,"77164 ferrières-en-brie, france"
"2529",2.8983199,48.6325984,"77720 aubepierre-ozouer-le-repos, france"
"2530",2.880461,48.556606,"77720 bréau, france"
"2531",3.016708,48.606468,"clos-fontaine, france"
"2532",2.6357442,48.6539418,"77166 évry-grégy-sur-yerre, france"
"2533",2.9781166,48.5854426,"grandpuits-bailly-carrois, france"
"2534",2.797427,48.637206,"77390 guignes, france"
"2535",2.6140964,48.7850292,"77340 pontault-combault, france"
"2536",1.984545,48.705142,"78720 dampierre-en-yvelines, france"
"2537",2.1437247,48.9457728,"78600 le mesnil-le-roi, france"
"2538",1.895781,49.029753,"78250 gaillon-sur-montcient, france"
"2539",1.880659,48.999663,"78250 mézy-sur-seine, france"
"2540",1.815091,49.031709,"78440 brueil-en-vexin, france"
"2541",1.710307,48.954607,"auffreville-brasseuil, france"
"2542",1.545572,49.061039,"78270 limetz-villez, france"
"2543",1.908489,48.61237,"78120 clairefontaine-en-yvelines, france"
"2544",1.675408,48.637529,"78125 hermeray, france"
"2545",1.836418,48.476502,"78660 orsonville, france"
"2546",1.796312,48.52863,"78660 prunay-en-yvelines, france"
"2547",1.928552,48.509194,"78660 saint-martin-de-bréthencourt, france"
"2548",1.875431,48.67022,"vieille-église-en-yvelines, france"
"2549",0.0097844,46.3720662,"79800 avon, france"
"2550",-0.49924,46.125995,"79360 belleville, france"
"2551",-0.131206,46.1226259,"79110 fontenille-saint-martin-d'entraigues, france"
"2552",-0.061856,46.150816,"gournay-loizé, france"
"2553",-0.484659,46.2224835,"79360 granzay-gript, france"
"2554",-0.298512,46.3630629,"79260 la crèche, france"
"2555",-0.003982,46.163615,"79190 les alleuds, france"
"2556",0.079686,46.156126,"79190 mairé-levescault, france"
"2557",-0.000471,46.129402,"79190 melleran, france"
"2558",-0.483511,46.155143,"79360 prissé-la-charrière, france"
"2559",-0.01174,46.2289079,"79120 saint-coutant, france"
"2560",-0.125129,46.227615,"79500 saint-léger-de-la-martinière, france"
"2561",-0.099795,46.385389,"79800 salles, france"
"2562",-0.579252,46.173421,"79210 usseau, france"
"2563",-0.0695646,46.7962108,"79600 assais-les-jumeaux, france"
"2564",-0.379881,46.4819499,"79220 champdeniers-saint-denis, france"
"2565",-0.4191288,46.4529601,"79220 germond-rouvre, france"
"2566",-0.329659,46.474555,"79220 la chapelle-bâton, france"
"2567",-0.540588,46.52379,"79160 puihardy, france"
"2568",-0.1690338,46.7767488,"79600 saint-loup-lamairé, france"
"2569",-0.378708,46.519666,"79310 saint-marc-la-lande, france"
"2570",-0.461501,46.4637079,"79220 surin, france"
"2571",-0.040797,46.9195769,"79100 brie, france"
"2572",-0.327675,46.878919,"79330 geay, france"
"2573",-0.654964,46.8599,"79140 le pin, france"
"2574",-0.7654685,46.9391082,"79700 mauléon, france"
"2575",-0.5833123,46.9595998,"79250 nueil-les-aubiers, france"
"2576",-0.287286,46.90222,"79330 sainte-gemme, france"
"2577",-0.248469,46.984616,"79100 sainte-radegonde, france"
"2578",-0.74355,46.9899,"79700 saint-pierre-des-échaubrognes, france"
"2579",2.136139,49.966225,"80310 belloy-sur-somme, france"
"2580",2.02821,50.035896,"80830 bouchon, france"
"2581",2.087215,49.969394,"80310 crouy-saint-pierre, france"
"2582",2.230429,49.8430449,"80480 vers-sur-selles, france"
"2583",1.740375,49.8954773,"80140 bermesnil, france"
"2584",1.647017,50.012682,"80220 frettemeule, france"
"2585",1.902921,49.846762,"80640 hornoy-le-bourg, france"
"2586",1.808375,49.8196465,"80430 lafresguimont-saint-martin, france"
"2587",2.019908,49.884034,"80540 molliens-dreuil, france"
"2588",1.789321,49.973069,"80140 neuville-au-bois, france"
"2589",1.464,50.0409099,"oust-marest, france"
"2590",1.4515975,50.0739136,"80880 saint-quentin-la-motte-croix-au-bailly, france"
"2591",1.947704,49.929587,"80270 tailly, france"
"2592",2.2201615,50.0849198,"80670 fieffes-montrelet, france"
"2593",1.745625,50.348669,"80120 nampont, france"
"2594",1.775855,50.2122389,"80860 nouvion, france"
"2595",2.820634,49.84093,"80320 ablaincourt-pressoir, france"
"2596",2.930645,49.876133,"80200 brie, france"
"2597",2.541796,50.104427,"80560 bus-lès-artois, france"
"2598",2.639027,49.907804,"80800 cerisy, france"
"2599",2.8021494,49.9080469,"80980 dompierre-becquincourt, france"
"2600",3.0114573,49.8823027,"80200 estrées-mons, france"
"2601",2.774436,49.874209,"80340 foucaucourt-en-santerre, france"
"2602",2.6971721,49.8541536,"80131 framerville-rainecourt, france"
"2603",2.804068,50.026579,"80360 longueval, france"
"2604",2.6987,50.0316509,"80300 ovillers-la-boisselle, france"
"2605",2.755717,50.087688,"80300 pys, france"
"2606",3.051286,50.023461,"sorel, france"
"2607",2.474253,50.096048,"80560 vauchelles-lès-authie, france"
"2608",3.065866,49.887285,"80240 vraignes-en-vermandois, france"
"2609",2.712168,49.678607,"80700 armancourt, france"
"2610",2.216737,49.738665,"80160 bosquel, france"
"2611",2.045874,49.812323,"courcelles-sous-moyencourt, france"
"2612",2.7310469,49.66601,"80700 dancourt-popincourt, france"
"2613",1.959006,49.734445,"80290 équennes-éramecourt, france"
"2614",2.669254,49.723526,"80500 erches, france"
"2615",2.621301,49.649173,"80500 faverolles, france"
"2616",2.818104,49.77609,"80700 fonches-fonchette, france"
"2617",1.868043,49.729036,"80290 hescamps, france"
"2618",1.956665,49.765832,"80290 lachapelle, france"
"2619",2.597702,49.871331,"lamotte-warfusée, france"
"2620",2.513987,49.742952,"80110 la neuville-sire-bernard, france"
"2621",2.55226,49.749688,"80110 le plessier-rozainvillers, france"
"2622",2.649251,49.678346,"80500 lignières, france"
"2623",2.530193,49.6863529,"80500 marestmontiers, france"
"2624",2.754101,49.793495,"80170 maucourt, france"
"2625",1.935507,49.729287,"80290 méréaucourt, france"
"2626",2.295812,49.993811,"80260 montonvillers, france"
"2627",2.072306,49.8208946,"80710 namps-maisnil, france"
"2628",2.184489,49.791043,"80160 neuville-lès-loeuilly, france"
"2629",2.737585,49.746471,"parvillers-le-quesnoy, france"
"2630",2.64132,49.62695,"80500 piennes-onvillers, france"
"2631",1.98463,49.775453,"80290 poix-de-picardie, france"
"2632",2.5605065,49.9648262,"d452, 80113 ribemont-sur-ancre, france"
"2633",2.206718,49.970927,"saint-vaast-en-chaussée, france"
"2634",2.3073743,44.0109731,"81350 andouque, france"
"2635",2.273688,43.9070419,"81430 bellegarde, france"
"2636",1.96895,44.092532,"81170 bournazel, france"
"2637",1.951534,44.0631879,"81170 cordes-sur-ciel, france"
"2638",2.298707,44.050871,"81350 crespin, france"
"2639",2.4394,44.037723,"faussergues, france"
"2640",2.515322,43.965899,"fraissines, france"
"2641",2.058771,44.110132,"81640 le ségur, france"
"2642",2.002836,44.0452484,"81170 livers-cazelles, france"
"2643",2.3246274,44.0843397,"81190 montauriol, france"
"2644",1.83718,44.1384649,"montrosier, france"
"2645",1.9979411,44.0881249,"81170 saint-marcel-campes, france"
"2646",1.955008,44.030681,"81170 souel, france"
"2647",2.040467,43.864503,"81600 aussac, france"
"2648",1.84437,44.031046,"81140 campagnac, france"
"2649",1.690561,44.0030519,"81140 larroque, france"
"2650",2.1137746,43.9088897,"le sequestre, france"
"2651",1.84153,43.9896839,"81140 le verdier, france"
"2652",1.593002,43.911292,"81630 montgaillard, france"
"2653",2.168616,43.8990719,"81990 puygouzon, france"
"2654",2.497829,43.629676,"81260 brassac, france"
"2655",2.44471,43.657587,"81260 ferrières, france"
"2656",2.6090043,43.6558146,"81260 le margnès, france"
"2657",2.45873,43.933172,"saint-andré, france"
"2658",2.2384274,43.783345,"81120 saint-lieux-lafenasse, france"
"2659",2.5956419,43.806628,"saint-salvi-de-carcavès, france"
"2660",2.2975183,43.8586277,"81120 terre-clapier, france"
"2661",1.853506,43.586758,"81470 cambon-lès-lavaur, france"
"2662",2.066833,43.4383849,"81540 durfort, france"
"2663",1.8275,43.641097,"81500 lacougotte-cadoul, france"
"2664",2.602844,43.623762,"81260 lamontélarié, france"
"2665",2.4950428,43.5671875,"81260 lasfaillades, france"
"2666",1.729496,43.6271879,"81500 montcabrier, france"
"2667",2.203431,43.538343,"81290 saint-affrique-les-montagnes, france"
"2668",1.733807,43.6952039,"81500 saint-agnan, france"
"2669",1.6867791,43.7712122,"81370 saint-sulpice-la-pointe, france"
"2670",2.553381,43.474238,"81240 sauveterre, france"
"2671",2.0901139,43.619358,"81570 vielmur-sur-agout, france"
"2672",1.716471,44.122389,"cazals, france"
"2673",1.317374,44.208321,"82220 labarthe, france"
"2674",1.9588007,44.1647796,"82250 laguépie, france"
"2675",1.3565692,44.1165168,"82130 l'honor-de-cos, france"
"2676",1.5693045,44.170775,"82300 monteils, france"
"2677",1.756144,44.151119,"82140 saint-antonin-noble-val, france"
"2678",1.6055,44.145933,"82300 saint-cirq, france"
"2679",1.496137,43.901254,"82370 varennes, france"
"2680",1.088491,44.008432,"82100 castelferrus, france"
"2681",1.1448981,44.1758001,"82390 durfort-lacapelette, france"
"2682",0.918838,44.1538449,"82400 gasques, france"
"2683",1.1941949,44.084528,"82100 labastide-du-temple, france"
"2684",1.217281,44.0343159,"82290 la ville-dieu-du-temple, france"
"2685",0.912043,43.843826,"82500 marignac, france"
"2686",1.065774,44.23044,"82190 miramont-de-quercy, france"
"2687",0.919427,44.19647,"montjoi, france"
"2688",0.89687,43.968614,"82120 puygaillard-de-lomagne, france"
"2689",0.953488,44.118428,"82400 saint-vincent-lespinasse, france"
"2690",6.0202827,43.127866,"83130 la garde, france"
"2691",6.1344329,43.716163,"83630 baudinard-sur-verdon, france"
"2692",6.4796528,43.1631138,"83820 rayol-canadel-sur-mer, france"
"2693",6.7708138,43.4948227,"83600 fréjus, france"
"2694",6.8029489,43.5408028,"83600 les adrets-de-l'estérel, france"
"2695",6.70168,43.623491,"83440 tourrettes, france"
"2696",5.776755,43.203551,"83330 le castellet, france"
"2697",5.7194522,43.3506098,"83640 plan-d'aups-sainte-baume, france"
"2698",6.293453,43.506653,"saint-antonin-du-var, france"
"2699",5.908374,43.690787,"83560 saint-julien, france"
"2700",5.883536,43.496495,"83470 seillons-source-d'argens, france"
"2701",5.8248352,43.0944835,"83140 six-fours-les-plages, france"
"2702",4.910072,43.939025,"84310 morières-lès-avignon, france"
"2703",5.4590379,43.836487,"84400 auribeau, france"
"2704",5.0407814,43.8366045,"84300 cavaillon, france"
"2705",5.6561009,43.704393,"mirabeau, france"
"2706",5.3730176,43.950937,"84490 saint-saturnin-lès-apt, france"
"2707",5.105963,43.935706,"84800 saumane-de-vaucluse, france"
"2708",5.595226,43.813113,"84240 vitrolles-en-luberon, france"
"2709",4.9247074,43.999642,"84320 entraigues-sur-la-sorgue, france"
"2710",5.075374,44.121467,"84330 saint-hippolyte-le-graveyron, france"
"2711",5.408174,44.091413,"84390 sault, france"
"2712",5.09838,44.230821,"84110 saint-marcellin-lès-vaison, france"
"2713",-1.528842,46.823817,"85170 beaufou, france"
"2714",-1.450181,46.907392,"85260 mormaison, france"
"2715",-1.365329,46.584019,"85310 chaillé-sous-les-ormeaux, france"
"2716",-1.722695,46.6829449,"la chapelle-hermier, france"
"2717",-1.342948,46.573784,"85310 le tablier, france"
"2718",-1.4886839,46.424169,"85560 longeville-sur-mer, france"
"2719",-1.2233481,46.5338143,"85320 mareuil-sur-lay-dissais, france"
"2720",-1.426528,46.49132,"85540 moutiers-les-mauxfaits, france"
"2721",-1.534317,46.504654,"85440 poiroux, france"
"2722",-1.713651,46.5650819,"85150 saint-mathurin, france"
"2723",-1.618261,46.466102,"85440 talmont-saint-hilaire, france"
"2724",-1.82988,46.6057,"85470 brem-sur-mer, france"
"2725",-2.3466244,46.7093529,"85350 île d'yeu, france"
"2726",-1.944529,46.697777,"85800 saint-gilles-croix-de-vie, france"
"2727",-0.8346849,46.8707074,"85700 les châtelliers-châteaumur, france"
"2728",-0.81767,46.59045,"85410 cezais, france"
"2729",-0.682556,46.529682,"85240 foussais-payré, france"
"2730",-0.9336831,46.6329484,"85410 la caillère-saint-hilaire, france"
"2731",-1.219565,46.478464,"85400 les magnils-reigniers, france"
"2732",-0.792044,46.342709,"85420 maillé, france"
"2733",-0.983798,46.465235,"85370 mouzeuil-saint-martin, france"
"2734",-1.0229238,46.5839586,"85210 saint-juire-champgillon, france"
"2735",-0.981403,46.590806,"85210 saint-martin-lars-en-sainte-hermine, france"
"2736",-0.689006,46.349359,"85420 saint-sigismond, france"
"2737",0.577808,46.756355,"86530 availles-en-châtellerault, france"
"2738",0.246918,46.685934,"86170 neuville-de-poitou, france"
"2739",-0.002989,46.661168,"86190 chalandray, france"
"2740",0.114942,46.534792,"86470 la chapelle-montreuil, france"
"2741",0.235784,46.607899,"86190 quinçay, france"
"2742",0.335209,46.219149,"86400 champniers, france"
"2743",0.725819,46.484017,"86300 chapelle-viviers, france"
"2744",1.153647,46.4014359,"86290 coulonges, france"
"2745",0.403719,46.374538,"86160 gençay, france"
"2746",0.33468,46.107802,"86250 genouillé, france"
"2747",0.959051,46.333355,"86390 lathus-saint-rémy, france"
"2748",0.687238,46.281961,"86150 moussac, france"
"2749",0.288249,46.116204,"86400 saint-gaudent, france"
"2750",0.270516,46.151206,"86400 saint-pierre-d'exideuil, france"
"2751",0.3666499,46.222581,"86250 saint-romain, france"
"2752",-0.00481,46.493916,"86600 sanxay, france"
"2753",0.6235633,46.4856949,"86300 valdivienne, france"
"2754",0.117938,46.944553,"86330 angliers, france"
"2755",0.087575,46.971613,"86200 chalais, france"
"2756",-0.057647,47.012832,"86120 curçay-sur-dive, france"
"2757",0.604999,46.938193,"86220 dangé-saint-romain, france"
"2758",0.222623,46.949915,"86420 dercé, france"
"2759",0.178892,46.968814,"86200 la roche-rigault, france"
"2760",0.001237,47.110946,"86120 raslay, france"
"2761",0.000672,47.136323,"86120 saix, france"
"2762",1.2009793,45.7695048,"bosmie-l'aiguille, france"
"2763",1.009976,45.8318889,"87310 cognac-la-forêt, france"
"2764",0.851961,45.705574,"87150 cussac, france"
"2765",1.13185,45.5495019,"87500 le chalard, france"
"2766",1.2360549,45.698161,"87800 saint-maurice-les-brousses, france"
"2767",1.432171,45.749814,"87260 saint-paul, france"
"2768",1.05828,46.319193,"87360 azat-le-ris, france"
"2769",1.530103,46.02307,"87370 jabreilles-les-bordes, france"
"2770",1.83591,45.771128,"87120 beaumont-du-lac, france"
"2771",6.363322,48.285486,"88440 frizon, france"
"2772",6.38394,48.143866,"88390 renauvoid, france"
"2773",6.72217,48.397528,"88700 sainte-barbe, france"
"2774",6.613351,48.308413,"88700 vomécourt, france"
"2775",7.0138737,48.340111,"88210 ban-de-sapt, france"
"2776",7.0414031,48.1334365,"88230 le valtin, france"
"2777",6.8034995,48.2476844,"88600 bois-de-champ, france"
"2778",6.785005,48.184652,"88600 la chapelle-devant-bruyères, france"
"2779",7.068675,48.339652,"88490 la grande-fosse, france"
"2780",6.663086,48.15993,"88600 la neuveville-devant-lépanges, france"
"2781",7.053892,48.321331,"88490 la petite-fosse, france"
"2782",6.6678879,48.17246,"88600 lépanges-sur-vologne, france"
"2783",7.022021,48.429719,"88210 moussey, france"
"2784",6.648568,48.2639769,"88600 pierrepont-sur-l'arentèle, france"
"2785",7.002548,48.26938,"88100 remomeix, france"
"2786",6.980094,48.268977,"88100 sainte-marguerite, france"
"2787",6.828166,48.347421,"88480 saint-remy, france"
"2788",6.6807508,48.0602789,"88120 cleurie, france"
"2789",6.7636092,48.0056345,"88120 gerbamont, france"
"2790",6.055085,48.099075,"88260 bonvillet, france"
"2791",5.709053,48.296407,"88300 circourt-sur-mouzon, france"
"2792",5.7899429,48.2457922,"88300 hagnéville-et-roncourt, france"
"2793",5.876459,48.292782,"88170 la neuveville-sous-châtenois, france"
"2794",6.019161,48.225585,"88800 la neuveville-sous-montfort, france"
"2795",5.78682,48.149873,"88140 la vacheresse-et-la-rouillie, france"
"2796",6.121973,48.15717,"88260 les vallois, france"
"2797",6.233113,48.221261,"88270 madonne-et-lamerey, france"
"2798",5.701971,48.421202,"88630 moncel-sur-vair, france"
"2799",5.734428,48.4040729,"88630 soulosse-sous-saint-élophe, france"
"2800",6.164469,48.36174,"88500 vomécourt-sur-madon, france"
"2801",3.599861,47.738098,"89290 champs-sur-yonne, france"
"2802",3.41953,47.547418,"89560 druyes-les-belles-fontaines, france"
"2803",3.17585,47.610429,"89520 moutiers-en-puisaye, france"
"2804",3.538462,47.821364,"89000 perrigny, france"
"2805",2.881205,47.745936,"89220 rogny-les-sept-écluses, france"
"2806",3.308338,47.821059,"89110 saint-aubin-château-neuf, france"
"2807",3.532801,47.804899,"89000 saint-georges-sur-baulche, france"
"2808",3.361105,47.834325,"89110 saint-maurice-thizouaille, france"
"2809",3.294073,47.586714,"89520 thury, france"
"2810",3.1830029,47.550894,"89520 treigny, france"
"2811",3.1282009,47.939076,"89120 villefranche, france"
"2812",3.990409,47.538604,"89440 athie, france"
"2813",3.805036,48.020117,"89570 beugnon, france"
"2814",4.186635,47.597209,"89420 bierry-les-belles-fontaines, france"
"2815",4.054264,47.425043,"bussières, france"
"2816",3.872049,47.951773,"89360 flogny-la-chapelle, france"
"2817",3.99272,47.760669,"89310 fresnes, france"
"2818",4.033145,47.681868,"89310 jouancy, france"
"2819",4.213706,47.729962,"89390 nuits, france"
"2820",4.162667,47.9407629,"89740 quincerot, france"
"2821",3.968973,47.566571,"89440 sainte-colombe, france"
"2822",4.074562,47.670479,"89310 sarry, france"
"2823",4.121835,47.904297,"89430 thorey, france"
"2824",3.911128,47.563547,"89200 thory, france"
"2825",3.598084,48.091158,"89320 arces-dilo, france"
"2826",3.1272998,48.3197599,"1 place de la mairie, 89340 champigny, france"
"2827",3.028832,48.1726979,"89150 montacher-villegardin, france"
"2828",3.304223,48.110449,"89510 passy, france"
"2829",3.4102464,48.35838,"89260 perceneige, france"
"2830",3.051016,48.305472,"89340 saint-agnan, france"
"2831",3.514221,48.350932,"89190 saint-maurice-aux-riches-hommes, france"
"2832",3.28268,48.20065,"89100 sens, france"
"2833",6.9652213,47.5944317,"autrechêne, france"
"2834",7.076981,47.499072,"90100 courcelles, france"
"2835",6.908134,47.59272,"meroux, france"
"2836",6.916084,47.723999,"90170 étueffont, france"
"2837",6.7922545,47.6764911,"90350, france"
"2838",7.0175474,47.7222978,"90360 petitefontaine, france"
"2839",6.900606,47.725518,"petitmagny, france"
"2840",6.880434,47.769125,"riervescemont, france"
"2841",6.86816,47.566574,"trévenans, france"
"2842",2.3890377,48.5190139,"91610 ballancourt-sur-essonne, france"
"2843",2.380786,48.437362,"91820 boutigny-sur-essonne, france"
"2844",1.9810253,48.3868025,"91740 congerville-thionville, france"
"2845",2.378623,48.41717,"courdimanche-sur-essonne, france"
"2846",2.380786,48.37227,"91720 gironville-sur-essonne, france"
"2847",2.355061,48.473095,"91590 guigneville-sur-essonne, france"
"2848",2.457289,48.433029,"91490 moigny-sur-école, france"
"2849",2.475284,48.381548,"91490 oncy-sur-école, france"
"2850",2.373934,48.356927,"91720 prunay-sur-essonne, france"
"2851",2.3823331,48.4391427,"91820 vayres-sur-essonne, france"
"2852",2.1615803,48.5560351,"91650 breux-jouy, france"
"2853",2.1455482,48.6741256,"91940 les ulis, france"
"2854",2.559778,48.678501,"91480 varennes-jarcy, france"
"2855",2.285369,48.914155,"92600 asnières-sur-seine, france"
"2856",2.2553567,48.9008079,"92400 courbevoie, france"
"2857",2.557211,48.979952,"93290 tremblay-en-france, france"
"2858",-61.233555,15.880328,"plage de petite anse, capesterre de marie galante 97140, guadeloupe"
"2859",1.6335779,46.1224617,"le petit murat, 97112 le grand-bourg, france"
"2860",-61.50484,16.27611,"zone d'activite commerciale dothemare, les abymes c cial milenis, les abymes 97139, guadeloupe"
"2861",-61.5345049,16.2372694,"8, place de la victoire, pointe-à-pitre 97110, guadeloupe"
"2862",-3.356342,47.708392,"belin, 97117 port-louis, france"
"2863",NA,NA,NA
"2864",0.9525753,46.1698765,"le bourg, 97127 désirade (la), france"
"2865",-61.491835,16.205371,"14 rue alexandre lemercier, le gosier 97190, guadeloupe"
"2866",-61.3970196,16.3094874,"83 rue saint-jean, 97160 le moule"
"2867",-61.510884,16.342676,"route de frebosse, port de vieux-bourg, 97111 morne-à-l'eau, france"
"2868",NA,NA,NA
"2869",-61.5223628,16.4174735,"port-louis, guadeloupe"
"2870",-61.361818,16.244548,"boulevard sainte-anne, 97180 sainte-anne"
"2871",-61.292724,16.247637,"grande terre section may, 97118 saint-françois, france"
"2872",-61.5829433,16.2390194,"zac de moudong sud 97122, rue jean-claude paris, baie mahault, guadeloupe"
"2873",-61.56177,16.045922,"22 rue amedee fengarol, 97130 capesterre belle eau, france"
"2874",-61.7846202,16.3053102,"matouba la haut, deshaies 97126, guadeloupe"
